channel,offset_khz,db_rel_median
36,11.3726,0.656221
36,11.3964,0.659863
36,11.4202,0.650127
36,11.4441,0.660374
36,11.4679,0.656897
36,11.4918,0.649882
36,11.5156,0.65567
36,11.5395,0.653181
36,11.5633,0.651076
36,11.5871,0.650083
36,11.611,0.660535
36,11.6348,0.666534
36,11.6587,0.657467
36,11.6825,0.656889
36,11.7064,0.654692
36,11.7302,0.651076
36,11.754,0.652456
36,11.7779,0.655938
36,11.8017,0.652633
36,11.8256,0.654283
36,11.8494,0.657585
36,11.8732,0.647343
36,11.8971,0.650667
36,11.9209,0.656989
36,11.9448,0.656087
36,11.9686,0.651784
36,11.9925,0.655454
36,12.0163,0.651771
36,12.0401,0.6558
36,12.064,0.658255
36,12.0878,0.65452
36,12.1117,0.651383
36,12.1355,0.658726
36,12.1593,0.654621
36,12.1832,0.656945
36,12.207,0.651553
36,12.2309,0.653797
36,12.2547,0.655664
36,12.2786,0.65746
36,12.3024,0.662297
36,12.3262,0.660539
36,12.3501,0.658457
36,12.3739,0.653207
36,12.3978,0.651194
36,12.4216,0.652208
36,12.4454,0.652054
36,12.4693,0.656268
36,12.4931,0.660827
36,12.517,0.657
36,12.5408,0.65504
36,12.5647,0.647932
36,12.5885,0.654612
36,12.6123,0.653408
36,12.6362,0.657124
36,12.66,0.659948
36,12.6839,0.649782
36,12.7077,0.658584
36,12.7316,0.663497
36,12.7554,0.651647
36,12.7792,0.650688
36,12.8031,0.651731
36,12.8269,0.656625
36,12.8508,0.659248
36,12.8746,0.659196
36,12.8984,0.65067
36,12.9223,0.657548
36,12.9461,0.656214
36,12.97,0.656328
36,12.9938,0.656125
36,13.0177,0.661596
36,13.0415,0.655688
36,13.0653,0.661874
36,13.0892,0.655717
36,13.113,0.655818
36,13.1369,0.656234
36,13.1607,0.650652
36,13.1845,0.657083
36,13.2084,0.650663
36,13.2322,0.66072
36,13.2561,0.654277
36,13.2799,0.657592
36,13.3038,0.656855
36,13.3276,0.654043
36,13.3514,0.65303
36,13.3753,0.664822
36,13.3991,0.658218
36,13.423,0.652732
36,13.4468,0.659372
36,13.4706,0.657061
36,13.4945,0.661382
36,13.5183,0.658336
36,13.5422,0.656954
36,13.566,0.653776
36,13.5899,0.649171
36,13.6137,0.652561
36,13.6375,0.657287
36,13.6614,0.657006
36,13.6852,0.659709
36,13.7091,0.657437
36,13.7329,0.652315
36,13.7568,0.65736
36,13.7806,0.659348
36,13.8044,0.658661
36,13.8283,0.654773
36,13.8521,0.660777
36,13.876,0.658024
36,13.8998,0.649371
36,13.9236,0.660107
36,13.9475,0.654953
36,13.9713,0.656194
36,13.9952,0.656268
36,14.019,0.659509
36,14.0429,0.658238
36,14.0667,0.653668
36,14.0905,0.65351
36,14.1144,0.655962
36,14.1382,0.661434
36,14.1621,0.658427
36,14.1859,0.6565
36,14.2097,0.660754
36,14.2336,0.654197
36,14.2574,0.663384
36,14.2813,0.655809
36,14.3051,0.66718
36,14.329,0.660284
36,14.3528,0.650999
36,14.3766,0.661649
36,14.4005,0.655943
36,14.4243,0.663478
36,14.4482,0.660647
36,14.472,0.658187
36,14.4958,0.659822
36,14.5197,0.655773
36,14.5435,0.65877
36,14.5674,0.659312
36,14.5912,0.65793
36,14.6151,0.656569
36,14.6389,0.66194
36,14.6627,0.662025
36,14.6866,0.662592
36,14.7104,0.658862
36,14.7343,0.663583
36,14.7581,0.654406
36,14.782,0.661654
36,14.8058,0.659204
36,14.8296,0.663442
36,14.8535,0.658121
36,14.8773,0.665608
36,14.9012,0.654247
36,14.925,0.659829
36,14.9488,0.653959
36,14.9727,0.655657
36,14.9965,0.660469
35,-14.9965,-2.32068
35,-14.9727,-2.3093
35,-14.9488,-2.31669
35,-14.925,-2.31543
35,-14.9012,-2.30976
35,-14.8773,-2.3117
35,-14.8535,-2.31892
35,-14.8296,-2.31447
35,-14.8058,-2.31363
35,-14.782,-2.31445
35,-14.7581,-2.31574
35,-14.7343,-2.31372
35,-14.7104,-2.31333
35,-14.6866,-2.31618
35,-14.6627,-2.31604
35,-14.6389,-2.32205
35,-14.6151,-2.32265
35,-14.5912,-2.3178
35,-14.5674,-2.31712
35,-14.5435,-2.31537
35,-14.5197,-2.31989
35,-14.4958,-2.31363
35,-14.472,-2.31879
35,-14.4482,-2.31671
35,-14.4243,-2.31555
35,-14.4005,-2.3189
35,-14.3766,-2.31107
35,-14.3528,-2.31186
35,-14.329,-2.30705
35,-14.3051,-2.316
35,-14.2813,-2.31202
35,-14.2574,-2.30333
35,-14.2336,-2.31037
35,-14.2097,-2.30886
35,-14.1859,-2.31054
35,-14.1621,-2.31109
35,-14.1382,-2.30665
35,-14.1144,-2.31169
35,-14.0905,-2.30482
35,-14.0667,-2.30648
35,-14.0429,-2.3121
35,-14.019,-2.31257
35,-13.9952,-2.31114
35,-13.9713,-2.31628
35,-13.9475,-2.31598
35,-13.9236,-2.30864
35,-13.8998,-2.31469
35,-13.876,-2.31417
35,-13.8521,-2.31908
35,-13.8283,-2.30978
35,-13.8044,-2.31002
35,-13.7806,-2.31262
35,-13.7568,-2.30106
35,-13.7329,-2.31034
35,-13.7091,-2.31023
35,-13.6852,-2.31149
35,-13.6614,-2.31397
35,-13.6375,-2.31379
35,-13.6137,-2.31611
35,-13.5899,-2.31017
35,-13.566,-2.30842
35,-13.5422,-2.31185
35,-13.5183,-2.3103
35,-13.4945,-2.31316
35,-13.4706,-2.31208
35,-13.4468,-2.31017
35,-13.423,-2.30884
35,-13.3991,-2.31337
35,-13.3753,-2.31313
35,-13.3514,-2.31115
35,-13.3276,-2.30915
35,-13.3038,-2.30312
35,-13.2799,-2.30903
35,-13.2561,-2.30668
35,-13.2322,-2.3092
35,-13.2084,-2.30527
35,-13.1845,-2.31477
35,-13.1607,-2.31328
35,-13.1369,-2.31029
35,-13.113,-2.31142
35,-13.0892,-2.30997
35,-13.0653,-2.3104
35,-13.0415,-2.30639
35,-13.0177,-2.31001
35,-12.9938,-2.30484
35,-12.97,-2.31098
35,-12.9461,-2.31073
35,-12.9223,-2.31158
35,-12.8984,-2.31452
35,-12.8746,-2.3008
35,-12.8508,-2.30578
35,-12.8269,-2.3061
35,-12.8031,-2.30571
35,-12.7792,-2.3048
35,-12.7554,-2.3093
35,-12.7316,-2.30527
35,-12.7077,-2.30072
35,-12.6839,-2.30488
35,-12.66,-2.30358
35,-12.6362,-2.30885
35,-12.6123,-2.30843
35,-12.5885,-2.3043
35,-12.5647,-2.30683
35,-12.5408,-2.30805
35,-12.517,-2.30289
35,-12.4931,-2.30483
35,-12.4693,-2.30438
35,-12.4454,-2.30835
35,-12.4216,-2.30879
35,-12.3978,-2.31338
35,-12.3739,-2.30577
35,-12.3501,-2.30544
35,-12.3262,-2.31249
35,-12.3024,-2.30606
35,-12.2786,-2.30271
35,-12.2547,-2.30438
35,-12.2309,-2.30304
35,-12.207,-2.30796
35,-12.1832,-2.30372
35,-12.1593,-2.30463
35,-12.1355,-2.3032
35,-12.1117,-2.30251
35,-12.0878,-2.30903
35,-12.064,-2.30381
35,-12.0401,-2.30116
35,-12.0163,-2.30709
35,-11.9925,-2.30663
35,-11.9686,-2.3109
35,-11.9448,-2.30385
35,-11.9209,-2.30606
35,-11.8971,-2.3036
35,-11.8732,-2.30539
35,-11.8494,-2.30321
35,-11.8256,-2.29909
35,-11.8017,-2.3012
35,-11.7779,-2.29666
35,-11.754,-2.29837
35,-11.7302,-2.30113
35,-11.7064,-2.30169
35,-11.6825,-2.29938
35,-11.6587,-2.29771
35,-11.6348,-2.29728
35,-11.611,-2.30344
35,-11.5871,-2.29786
35,-11.5633,-2.3001
35,-11.5395,-2.29642
35,-11.5156,-2.30229
35,-11.4918,-2.29667
35,-11.4679,-2.30111
35,-11.4441,-2.3005
35,-11.4202,-2.29637
35,-11.3964,-2.29488
35,-11.3726,-2.29875
35,-11.3487,-2.29928
35,-11.3249,-2.30221
35,-11.301,-2.29593
35,-11.2772,-2.29266
35,-11.2534,-2.29587
35,-11.2295,-2.29932
35,-11.2057,-2.29454
35,-11.1818,-2.29546
35,-11.158,-2.2961
35,-11.1341,-2.29922
35,-11.1103,-2.29717
35,-11.0865,-2.29568
35,-11.0626,-2.29404
35,-11.0388,-2.29585
35,-11.0149,-2.28909
35,-10.9911,-2.29555
35,-10.9673,-2.29956
35,-10.9434,-2.29384
35,-10.9196,-2.28956
35,-10.8957,-2.29348
35,-10.8719,-2.29811
35,-10.848,-2.29816
35,-10.8242,-2.2944
35,-10.8004,-2.29892
35,-10.7765,-2.29528
35,-10.7527,-2.29434
35,-10.7288,-2.30277
35,-10.705,-2.29325
35,-10.6812,-2.29519
35,-10.6573,-2.28968
35,-10.6335,-2.29109
35,-10.6096,-2.29407
35,-10.5858,-2.29289
35,-10.5619,-2.2926
35,-10.5381,-2.29264
35,-10.5143,-2.29115
35,-10.4904,-2.29453
35,-10.4666,-2.29448
35,-10.4427,-2.29244
35,-10.4189,-2.29367
35,-10.3951,-2.29364
35,-10.3712,-2.28245
35,-10.3474,-2.28012
35,-10.3235,-2.28178
35,-10.2997,-2.28819
35,-10.2758,-2.28465
35,-10.252,-2.28598
35,-10.2282,-2.29019
35,-10.2043,-2.27969
35,-10.1805,-2.28889
35,-10.1566,-2.28486
35,-10.1328,-2.28467
35,-10.1089,-2.28627
35,-10.0851,-2.27911
35,-10.0613,-2.28052
35,-10.0374,-2.28302
35,-10.0136,-2.27815
35,-9.98974,-2.28336
35,-9.9659,-2.28613
35,-9.94205,-2.28122
35,-9.91821,-2.2789
35,-9.89437,-2.2866
35,-9.87053,-2.29149
35,-9.84669,-2.28375
35,-9.82285,-2.28961
35,-9.799,-2.28808
35,-9.77516,-2.28896
35,-9.75132,-2.28777
35,-9.72748,-2.2851
35,-9.70364,-2.29059
35,-9.67979,-2.28398
35,-9.65595,-2.29075
35,-9.63211,-2.28563
35,-9.60827,-2.28156
35,-9.58443,-2.28482
35,-9.56059,-2.28007
35,-9.53674,-2.28694
35,-9.5129,-2.28814
35,-9.48906,-2.28942
35,-9.46522,-2.28019
35,-9.44138,-2.28617
35,-9.41753,-2.28352
35,-9.39369,-2.2812
35,-9.36985,-2.28489
35,-9.34601,-2.2875
35,-9.32217,-2.2788
35,-9.29832,-2.27848
35,-9.27448,-2.28181
35,-9.25064,-2.28259
35,-9.2268,-2.28757
35,-9.20296,-2.27774
35,-9.17912,-2.28101
35,-9.15527,-2.27853
35,-9.13143,-2.28044
35,-9.10759,-2.27877
35,-9.08375,-2.2749
35,-9.05991,-2.27718
35,-9.03606,-2.28236
35,-9.01222,-2.2781
35,-8.98838,-2.27726
35,-8.96454,-2.27304
35,-8.9407,-2.27485
35,-8.91685,-2.27374
35,-8.89301,-2.27421
35,-8.86917,-2.273
35,-8.84533,-2.26646
35,-8.82149,-2.27653
35,-8.79765,-2.27517
35,-8.7738,-2.27345
35,-8.74996,-2.27633
35,-8.72612,-2.27172
35,-8.70228,-2.27409
35,-8.67844,-2.27399
35,-8.65459,-2.27273
35,-8.63075,-2.27482
35,-8.60691,-2.27589
35,-8.58307,-2.27192
35,-8.55923,-2.27319
35,-8.53539,-2.27082
35,-8.51154,-2.26587
35,-8.4877,-2.27486
35,-8.46386,-2.2687
35,-8.44002,-2.27102
35,-8.41618,-2.27639
35,-8.39233,-2.27545
35,-8.36849,-2.27067
35,-8.34465,-2.26815
35,-8.32081,-2.26821
35,-8.29697,-2.26852
35,-8.27312,-2.26359
35,-8.24928,-2.27377
35,-8.22544,-2.26728
35,-8.2016,-2.26965
35,-8.17776,-2.27056
35,-8.15392,-2.26703
35,-8.13007,-2.27328
35,-8.10623,-2.26562
35,-8.08239,-2.26541
35,-8.05855,-2.26199
35,-8.03471,-2.2635
35,-8.01086,-2.26402
35,-7.98702,-2.26198
35,-7.96318,-2.26456
35,-7.93934,-2.25881
35,-7.9155,-2.26764
35,-7.89165,-2.26523
35,-7.86781,-2.2652
35,-7.84397,-2.25697
35,-7.82013,-2.25874
35,-7.79629,-2.26103
35,-7.77245,-2.25417
35,-7.7486,-2.25448
35,-7.72476,-2.25302
35,-7.70092,-2.24608
35,-7.67708,-2.23473
35,-7.65324,-1.94178
35,-7.62939,-2.03372
35,-7.60555,-2.23804
35,-7.58171,-2.25669
35,-7.55787,-2.25225
35,-7.53403,-2.24987
35,-7.51019,-2.25721
35,-7.48634,-2.25531
35,-7.4625,-2.26057
35,-7.43866,-2.25
35,-7.41482,-2.2539
35,-7.39098,-2.25717
35,-7.36713,-2.25626
35,-7.34329,-2.25053
35,-7.31945,-2.25636
35,-7.29561,-2.25217
35,-7.27177,-2.24969
35,-7.24792,-2.24976
35,-7.22408,-2.25487
35,-7.20024,-2.25868
35,-7.1764,-2.25528
35,-7.15256,-2.25489
35,-7.12872,-2.25967
35,-7.10487,-2.25747
35,-7.08103,-2.25956
35,-7.05719,-2.26154
35,-7.03335,-2.25533
35,-7.00951,-2.25738
35,-6.98566,-2.25418
35,-6.96182,-2.2547
35,-6.93798,-2.25409
35,-6.91414,-2.25066
35,-6.8903,-2.25032
35,-6.86646,-2.24456
35,-6.84261,-2.24595
35,-6.81877,-2.2439
35,-6.79493,-2.24209
35,-6.77109,-2.24674
35,-6.74725,-2.256
35,-6.7234,-2.24753
35,-6.69956,-2.25011
35,-6.67572,-2.25105
35,-6.65188,-2.24887
35,-6.62804,-2.24256
35,-6.60419,-2.24961
35,-6.58035,-2.24987
35,-6.55651,-2.24623
35,-6.53267,-2.24577
35,-6.50883,-2.24471
35,-6.48499,-2.2499
35,-6.46114,-2.24173
35,-6.4373,-2.24869
35,-6.41346,-2.24552
35,-6.38962,-2.24638
35,-6.36578,-2.24161
35,-6.34193,-2.2416
35,-6.31809,-2.24638
35,-6.29425,-2.24137
35,-6.27041,-2.2346
35,-6.24657,-2.24024
35,-6.22272,-2.24051
35,-6.19888,-2.22824
35,-6.17504,-2.23527
35,-6.1512,-2.23754
35,-6.12736,-2.23276
35,-6.10352,-2.23402
35,-6.07967,-2.23935
35,-6.05583,-2.23285
35,-6.03199,-2.23282
35,-6.00815,-2.23674
35,-5.98431,-2.2287
35,-5.96046,-2.23103
35,-5.93662,-2.22621
35,-5.91278,-2.23064
35,-5.88894,-2.23376
35,-5.8651,-2.22995
35,-5.84126,-2.22711
35,-5.81741,-2.23002
35,-5.79357,-2.23052
35,-5.76973,-2.2276
35,-5.74589,-2.23376
35,-5.72205,-2.22628
35,-5.6982,-2.23569
35,-5.67436,-2.23294
35,-5.65052,-2.21853
35,-5.62668,-2.23109
35,-5.60284,-2.22432
35,-5.57899,-2.21737
35,-5.55515,-2.20919
35,-5.53131,-2.21824
35,-5.50747,-2.21558
35,-5.48363,-2.21855
35,-5.45979,-2.20863
35,-5.43594,-2.20872
35,-5.4121,-2.21845
35,-5.38826,-2.20785
35,-5.36442,-2.2161
35,-5.34058,-2.21167
35,-5.31673,-2.21505
35,-5.29289,-2.21113
35,-5.26905,-2.21757
35,-5.24521,-2.22018
35,-5.22137,-2.21827
35,-5.19753,-2.21096
35,-5.17368,-2.20199
35,-5.14984,-2.20397
35,-5.126,-2.20114
35,-5.10216,-2.19935
35,-5.07832,-2.18697
35,-5.05447,-2.156
35,-5.03063,-2.17007
35,-5.00679,-2.17007
35,-4.98295,-2.17529
35,-4.95911,-2.16159
35,-4.93526,-2.16665
35,-4.91142,-2.16568
35,-4.88758,-2.17088
35,-4.86374,-2.17441
35,-4.8399,-2.18135
35,-4.81606,-2.17584
35,-4.79221,-2.18177
35,-4.76837,-2.18391
35,-4.74453,-2.18082
35,-4.72069,-2.18873
35,-4.69685,-2.17411
35,-4.673,-2.13024
35,-4.64916,-2.08735
35,-4.62532,-2.1041
35,-4.60148,-2.09884
35,-4.57764,-2.07325
35,-4.55379,-2.01927
35,-4.52995,-2.03997
35,-4.50611,-2.03292
35,-4.48227,-2.03912
35,-4.45843,-1.97516
35,-4.43459,-2.00713
35,-4.41074,-2.01895
35,-4.3869,-2.04655
35,-4.36306,-2.08101
35,-4.33922,-2.09405
35,-4.31538,-2.07816
35,-4.29153,-2.07893
35,-4.26769,-2.04823
35,-4.24385,-2.02827
35,-4.22001,-2.02187
35,-4.19617,-2.01055
35,-4.17233,-1.90639
35,-4.14848,-1.84025
35,-4.12464,-1.87687
35,-4.1008,-1.86599
35,-4.07696,-1.74176
35,-4.05312,-1.50928
35,-4.02927,-1.61745
35,-4.00543,-1.66362
35,-3.98159,-1.75614
35,-3.95775,-1.71574
35,-3.93391,-1.77998
35,-3.91006,-1.71341
35,-3.88622,-1.81957
35,-3.86238,-1.89745
35,-3.83854,-1.92659
35,-3.8147,-1.91128
35,-3.79086,-1.92566
35,-3.76701,-1.97858
35,-3.74317,-2.00733
35,-3.71933,-2.01873
35,-3.69549,-2.01424
35,-3.67165,-1.81239
35,-3.6478,-1.69398
35,-3.62396,-1.75634
35,-3.60012,-1.7913
35,-3.57628,-1.77029
35,-3.55244,-1.705
35,-3.52859,-1.76339
35,-3.50475,-1.72284
35,-3.48091,-1.82883
35,-3.45707,-1.78409
35,-3.43323,-1.84681
35,-3.40939,-1.84595
35,-3.38554,-1.94892
35,-3.3617,-2.03458
35,-3.33786,-2.07215
35,-3.31402,-2.04756
35,-3.29018,-2.05961
35,-3.26633,-2.04997
35,-3.24249,-2.04447
35,-3.21865,-2.05473
35,-3.19481,-2.05642
35,-3.17097,-1.97887
35,-3.14713,-1.95434
35,-3.12328,-1.97825
35,-3.09944,-1.97629
35,-3.0756,-1.9142
35,-3.05176,-1.82446
35,-3.02792,-1.87999
35,-3.00407,-1.90278
35,-2.98023,-1.96673
35,-2.95639,-1.98997
35,-2.93255,-2.01432
35,-2.90871,-1.97054
35,-2.88486,-2.03197
35,-2.86102,-2.0683
35,-2.83718,-2.09113
35,-2.81334,-2.0764
35,-2.7895,-2.08708
35,-2.76566,-2.09811
35,-2.74181,-2.10745
35,-2.71797,-2.11303
35,-2.69413,-2.11098
35,-2.67029,-1.99406
35,-2.64645,-1.93771
35,-2.6226,-1.97352
35,-2.59876,-1.98492
35,-2.57492,-1.96555
35,-2.55108,-1.93749
35,-2.52724,-1.96074
35,-2.5034,-1.93909
35,-2.47955,-1.98173
35,-2.45571,-1.96331
35,-2.43187,-1.99554
35,-2.40803,-1.99018
35,-2.38419,-2.0396
35,-2.36034,-2.09025
35,-2.3365,-2.11114
35,-2.31266,-2.08288
35,-2.28882,-2.09093
35,-2.26498,-2.06562
35,-2.24113,-2.05711
35,-2.21729,-2.05769
35,-2.19345,-2.05101
35,-2.16961,-1.9861
35,-2.14577,-1.96518
35,-2.12193,-1.98533
35,-2.09808,-1.97118
35,-2.07424,-1.89955
35,-2.0504,-1.81346
35,-2.02656,-1.86804
35,-2.00272,-1.89316
35,-1.97887,-1.94457
35,-1.95503,-1.96132
35,-1.93119,-1.98382
35,-1.90735,-1.93247
35,-1.88351,-1.992
35,-1.85966,-2.02029
35,-1.83582,-2.02746
35,-1.81198,-2.00835
35,-1.78814,-2.0158
35,-1.7643,-2.0039
35,-1.74046,-2.01703
35,-1.71661,-2.02881
35,-1.69277,-2.01121
35,-1.66893,-1.81104
35,-1.64509,-1.74411
35,-1.62125,-1.80021
35,-1.5974,-1.79037
35,-1.57356,-1.75714
35,-1.54972,-1.71764
35,-1.52588,-1.73859
35,-1.50204,-1.70205
35,-1.4782,-1.75019
35,-1.45435,-1.71386
35,-1.43051,-1.76448
35,-1.40667,-1.75201
35,-1.38283,-1.84499
35,-1.35899,-1.91611
35,-1.33514,-1.93872
35,-1.3113,-1.89237
35,-1.28746,-1.87666
35,-1.26362,-1.74454
35,-1.23978,-1.71658
35,-1.21593,-1.71757
35,-1.19209,-1.67851
35,-1.16825,-1.42471
35,-1.14441,-1.37958
35,-1.12057,-1.41782
35,-1.09673,-1.37425
35,-1.07288,-1.03484
35,-1.04904,-0.807459
35,-1.0252,-0.959519
35,-1.00136,-1.00329
35,-0.977516,-1.19213
35,-0.953674,-1.22836
35,-0.929832,-1.20711
35,-0.905991,-1.00462
35,-0.882149,-1.15125
35,-0.858307,-1.18194
35,-0.834465,-1.13987
35,-0.810623,-1.02591
35,-0.786781,-0.874944
35,-0.762939,-0.610491
35,-0.739098,-0.575426
35,-0.715256,-0.559122
35,-0.691414,-0.247033
35,-0.667572,1.85658
35,-0.64373,2.24727
35,-0.619888,2.05341
35,-0.596046,2.26067
35,-0.572205,3.44251
35,-0.548363,4.51516
35,-0.524521,4.22287
35,-0.500679,4.87134
35,-0.476837,6.5708
35,-0.452995,8.14386
35,-0.429153,8.49325
35,-0.405312,10.7436
35,-0.38147,16.6136
35,-0.357628,21.9354
35,-0.333786,21.2269
35,-0.309944,20.2984
35,-0.286102,19.2242
35,-0.26226,16.4636
35,-0.238419,13.9795
35,-0.214577,16.7081
35,-0.190735,15.5035
35,-0.166893,9.14877
35,-0.143051,7.01399
35,-0.119209,5.60516
35,-0.0953674,5.27047
35,-0.0715256,4.37124
35,-0.0476837,3.6639
35,-0.0238419,3.39527
35,0,3.20057
35,0.0238419,1.69424
35,0.0476837,0.976787
35,0.0715256,0.776946
35,0.0953674,1.07212
35,0.119209,0.121743
35,0.143051,-0.169901
35,0.166893,-0.584238
35,0.190735,-0.57297
35,0.214577,-0.235757
35,0.238419,-0.60502
35,0.26226,-1.04239
35,0.286102,-1.20187
35,0.309944,-0.948323
35,0.333786,-0.766716
35,0.357628,-0.665946
35,0.38147,-0.796758
35,0.405312,-0.980005
35,0.429153,-1.00325
35,0.452995,-1.06618
35,0.476837,-1.08884
35,0.500679,-1.07839
35,0.524521,-1.3371
35,0.548363,-1.39178
35,0.572205,-1.48191
35,0.596046,-1.45644
35,0.619888,-1.67543
35,0.64373,-1.81996
35,0.667572,-1.86208
35,0.691414,-1.81157
35,0.715256,-1.85617
35,0.739098,-1.7699
35,0.762939,-1.78424
35,0.786781,-1.81274
35,0.810623,-1.80515
35,0.834465,-1.68176
35,0.858307,-1.70503
35,0.882149,-1.73876
35,0.905991,-1.74094
35,0.929832,-1.62314
35,0.953674,-1.59162
35,0.977516,-1.66329
35,1.00136,-1.69805
35,1.0252,-1.80957
35,1.04904,-1.8563
35,1.07288,-1.86533
35,1.09673,-1.81357
35,1.12057,-1.91597
35,1.14441,-1.95272
35,1.16825,-1.96067
35,1.19209,-1.95419
35,1.21593,-1.96802
35,1.23978,-1.97383
35,1.26362,-1.98859
35,1.28746,-1.99065
35,1.3113,-1.98876
35,1.33514,-1.82365
35,1.35899,-1.82257
35,1.38283,-1.85731
35,1.40667,-1.86811
35,1.43051,-1.82799
35,1.45435,-1.83733
35,1.4782,-1.85032
35,1.50204,-1.84185
35,1.52588,-1.87324
35,1.54972,-1.87903
35,1.57356,-1.89572
35,1.5974,-1.90066
35,1.62125,-1.98185
35,1.64509,-2.02269
35,1.66893,-2.03576
35,1.69277,-2.01345
35,1.71661,-2.0131
35,1.74046,-1.98613
35,1.7643,-1.9839
35,1.78814,-1.99366
35,1.81198,-1.98184
35,1.83582,-1.90651
35,1.85966,-1.9136
35,1.88351,-1.92601
35,1.90735,-1.92283
35,1.93119,-1.81493
35,1.95503,-1.8036
35,1.97887,-1.84368
35,2.00272,-1.86275
35,2.02656,-1.9147
35,2.0504,-1.93279
35,2.07424,-1.9344
35,2.09808,-1.90724
35,2.12193,-1.97303
35,2.14577,-1.98961
35,2.16961,-2
35,2.19345,-1.98363
35,2.21729,-1.99887
35,2.24113,-2.00409
35,2.26498,-2.01407
35,2.28882,-2.0107
35,2.31266,-2.00524
35,2.3365,-1.81582
35,2.36034,-1.81824
35,2.38419,-1.85573
35,2.40803,-1.85888
35,2.43187,-1.77604
35,2.45571,-1.79279
35,2.47955,-1.79959
35,2.5034,-1.78586
35,2.52724,-1.79611
35,2.55108,-1.79037
35,2.57492,-1.82406
35,2.59876,-1.82394
35,2.6226,-1.91812
35,2.64645,-1.9565
35,2.67029,-1.97011
35,2.69413,-1.93611
35,2.71797,-1.95251
35,2.74181,-1.89687
35,2.76566,-1.90061
35,2.7895,-1.89345
35,2.81334,-1.87376
35,2.83718,-1.71203
35,2.86102,-1.72777
35,2.88486,-1.75071
35,2.90871,-1.7342
35,2.93255,-1.43132
35,2.95639,-1.42759
35,2.98023,-1.51394
35,3.00407,-1.55496
35,3.02792,-1.61557
35,3.05176,-1.635
35,3.0756,-1.6401
35,3.09944,-1.57635
35,3.12328,-1.74005
35,3.14713,-1.77537
35,3.17097,-1.7953
35,3.19481,-1.75174
35,3.21865,-1.80173
35,3.24249,-1.84239
35,3.26633,-1.87496
35,3.29018,-1.876
35,3.31402,-1.8461
35,3.33786,-1.51762
35,3.3617,-1.53898
35,3.38554,-1.60338
35,3.40939,-1.62065
35,3.43323,-1.50584
35,3.45707,-1.54573
35,3.48091,-1.56265
35,3.50475,-1.55791
35,3.52859,-1.60527
35,3.55244,-1.64521
35,3.57628,-1.68837
35,3.60012,-1.69499
35,3.62396,-1.81731
35,3.6478,-1.86941
35,3.67165,-1.89598
35,3.69549,-1.86928
35,3.71933,-1.91293
35,3.74317,-1.9267
35,3.76701,-1.92799
35,3.79086,-1.9324
35,3.8147,-1.9403
35,3.83854,-1.89777
35,3.86238,-1.91356
35,3.88622,-1.91841
35,3.91006,-1.92263
35,3.93391,-1.84495
35,3.95775,-1.85966
35,3.98159,-1.88701
35,4.00543,-1.91313
35,4.02927,-1.93221
35,4.05312,-1.94844
35,4.07696,-1.9512
35,4.1008,-1.94097
35,4.12464,-1.98669
35,4.14848,-2.0116
35,4.17233,-2.01116
35,4.19617,-1.99362
35,4.22001,-2.02539
35,4.24385,-2.02708
35,4.26769,-2.03563
35,4.29153,-2.03522
35,4.31538,-2.03675
35,4.33922,-2.00763
35,4.36306,-2.01444
35,4.3869,-2.01851
35,4.41074,-2.02482
35,4.43459,-2.0085
35,4.45843,-2.01213
35,4.48227,-2.01287
35,4.50611,-2.01389
35,4.52995,-2.02154
35,4.55379,-2.01889
35,4.57764,-2.02501
35,4.60148,-2.01808
35,4.62532,-2.03527
35,4.64916,-2.03942
35,4.673,-2.03848
35,4.69685,-2.03554
35,4.72069,-2.04526
35,4.74453,-2.04468
35,4.76837,-2.04698
35,4.79221,-2.03856
35,4.81606,-2.04104
35,4.8399,-2.04069
35,4.86374,-2.04536
35,4.88758,-2.04693
35,4.91142,-2.04443
35,4.93526,-2.03143
35,4.95911,-2.03287
35,4.98295,-2.03105
35,5.00679,-2.04256
35,5.03063,-2.02951
35,5.05447,-2.03353
35,5.07832,-2.03511
35,5.10216,-2.03269
35,5.126,-2.04009
35,5.14984,-2.04595
35,5.17368,-2.03861
35,5.19753,-2.03512
35,5.22137,-2.0466
35,5.24521,-2.04494
35,5.26905,-2.04636
35,5.29289,-2.04324
35,5.31673,-2.04524
35,5.34058,-2.04356
35,5.36442,-2.03965
35,5.38826,-2.03766
35,5.4121,-2.04321
35,5.43594,-2.03398
35,5.45979,-2.03542
35,5.48363,-2.03697
35,5.50747,-2.04134
35,5.53131,-2.03263
35,5.55515,-2.03333
35,5.57899,-2.02789
35,5.60284,-2.03384
35,5.62668,-2.03563
35,5.65052,-2.0295
35,5.67436,-2.03383
35,5.6982,-2.03102
35,5.72205,-2.0345
35,5.74589,-2.0376
35,5.76973,-2.03695
35,5.79357,-2.03604
35,5.81741,-2.03939
35,5.84126,-2.02979
35,5.8651,-2.02946
35,5.88894,-2.03857
35,5.91278,-2.03688
35,5.93662,-2.03063
35,5.96046,-2.03196
35,5.98431,-2.03475
35,6.00815,-2.02697
35,6.03199,-2.02597
35,6.05583,-2.02676
35,6.07967,-2.02412
35,6.10352,-2.02597
35,6.12736,-2.02399
35,6.1512,-2.01827
35,6.17504,-2.02591
35,6.19888,-2.01729
35,6.22272,-2.02135
35,6.24657,-2.0269
